market,openTimestamp,closeTimestamp,latency,price
"SOL","1700069138","1700069140","2","61.0776127"
"SOL","1700068633","1700068636","3","61.39495446"
"BTC","1700068979","1700068983","4","36347.6668174"
"ETH","1700068610","1700068612","2","2009.34146909"
"ETH","1700068804","1700068808","4","2007"
"ETH","1700068769","1700068773","4","2005.625307555"
"ETH","1700068882","1700068887","5","2005.699049905"
"SOL","1700068958","1700068963","5","61.06413753"
"SOL","1700068872","1700068878","6","61.102724315"
"BTC","1700068964","1700068971","7","36351.61565468"
"ETH","1700068996","1700068997","1","2006.10275533"
"BTC","1700069083","1700069148","65","36359.00375"
"SOL","1700069092","1700069096","4","60.87776201"
"BTC","1700068578","1700068579","1","36398.56574339"
"SOL","1700068865","1700068869","4","61.20215142"
"SOL","1700069017","1700069023","6","61.104892175"
"SOL","1700068679","1700068683","4","61.26857142"
"ETH","1700069082","1700069084","2","2006.05524785"
"ETH","1700069041","1700069045","4","2007.93169172"
"ETH","1700069116","1700069120","4","2007.62304427"
"SOL","1700068904","1700068914","10","61.07961836"
"ETH","1700069019","1700069028","9","2007.29162854"
"ETH","1700068816","1700068819","3","2007.741923076"
"BTC","1700068966","1700068972","6","36347.034435935"
"BTC","1700069060","1700069069","9","36384.797885875"
"BTC","1700069081","1700069084","3","36356.985640236"
"SOL","1700068927","1700068932","5","61.10374995"
"BTC","1700068736","1700068740","4","36417.491245196"
"BTC","1700068419","1700068424","5","36372.9162094"
"BTC","1700068487","1700068494","7","36385.46741719"
"BTC","1700068672","1700068679","7","36420.891211245"
"SOL","1700069062","1700069069","7","61.04509647"
"BTC","1700068882","1700068887","5","36343.404588669"
"SOL","1700068776","1700068779","3","61.19135819"
"SOL","1700068948","1700068954","6","61.07125167"
